gene	logFC	P.Value	adj.P.Val
MIR564	0.666666666666667	0.30187260365647	0.408734138085752
LOC644145	0.666666666666667	0.30187260365647	0.408734138085752
MIR4278	0.666666666666667	0.30187260365647	0.408734138085752
C9	0.666666666666666	0.30187260365647	0.408734138085752
MIR874	0.666666666666666	0.30187260365647	0.408734138085752
RPP21	0.666666666666667	0.30187260365647	0.408734138085752
MIR2113	0.666666666666666	0.30187260365647	0.408734138085752
GUSBP10	-0.666666666666667	0.30187260365647	0.408734138085752
CTAGE6P	0.666666666666667	0.30187260365647	0.408734138085752
MIR595	0.666666666666666	0.30187260365647	0.408734138085752
FAM90A5	0.666666666666666	0.30187260365647	0.408734138085752
MIR548O2	0.666666666666667	0.30187260365647	0.408734138085752
SPINK4	0.666666666666667	0.30187260365647	0.408734138085752
MIR548Q	0.666666666666667	0.30187260365647	0.408734138085752
LOC100129407	0.666666666666667	0.30187260365647	0.408734138085752
CT45A4	-0.666666666666667	0.30187260365647	0.408734138085752
PATE2	0.801463418359779	0.301903089863691	0.408748968587448
CCDC80	0.756595824808356	0.302269340915474	0.409218362424611
IFT122	0.786899385399053	0.302304173358712	0.40923904332413
PTPN11	0.718929895966423	0.302621285003064	0.409641827412776
APP	0.979023414440138	0.302649516224647	0.409653543112353
DUSP14	0.711968145727553	0.302849130670945	0.409897219353224
POLR3G	0.880545200089923	0.302943484972037	0.409998406837722
FAM83F	0.781318133739121	0.3031276243679	0.410221086950959
OSM	0.946592133249994	0.303451798584499	0.410620116532195
SOX7	0.803106572983478	0.303461727141852	0.410620116532195
BOLL	0.723308333814104	0.303809083110648	0.41104296987641
RILPL2	-0.672967085819508	0.303813515009005	0.41104296987641
ARHGAP32	0.941394866964985	0.303899747117877	0.411133055869452
SOX2-OT	-0.877884671736854	0.303998856944281	0.411226057495099
LOC148696	-1.28686564777819	0.304007794583254	0.411226057495099
MAP2K5	0.799651537600496	0.304090917168685	0.411311908258801
ACRV1	0.766175114421976	0.304131018101947	0.411339560806705
DKFZp451B082	-0.693850934353589	0.304415844436121	0.411698181391473
C21orf67	0.78186697462391	0.30462188787707	0.41195021492281
FCAR	-0.968963531869506	0.304661470390066	0.411961531881689
DENND5A	0.686909653385263	0.30466962952313	0.411961531881689
HSPC072	0.852994478046774	0.304727203235229	0.412012757956995
NCOR2	0.835844613139036	0.304804968050975	0.412091275451266
ALKBH5	0.803094526829823	0.305006379522479	0.412336940234343
JAKMIP1	0.998005925640893	0.305061627775509	0.412384988554929
LAYN	-0.867929926290365	0.305512649112056	0.41296800564039
RAD9B	0.715515041969812	0.305779004020885	0.413301345959245
AFG3L2	0.806595194666123	0.305822688668421	0.413333693927235
COL28A1	0.878355007490033	0.305894892705347	0.413404580518735
DCAF11	0.691918648020161	0.30591939394851	0.413410993720795
P2RX4	0.732004631504387	0.305957513301916	0.413435808043129
LOC100507091	1.04812996977839	0.305983858576267	0.413444710051461
MMP9	0.679634230770778	0.306081642011757	0.413550131762527
LGI2	1.08232504865912	0.3064054204271	0.413960864346148
TBC1D10C	0.72197464156427	0.306444562723312	0.413987018692578
LOC400891	-1.07550284326956	0.306485663753698	0.414015815616157
CDC42EP5	0.751006872401925	0.306593349838574	0.414105145980634
PDHX	0.839560471869413	0.306600137801912	0.414105145980634
SYN2	-1.1377258210068	0.306611159888366	0.414105145980634
STK38L	0.707057560503056	0.306793041255429	0.414324051714173
CHRND	-0.958156372638714	0.306969988762741	0.414536266446123
EPB41L2	-0.665442416492631	0.307106665076871	0.414694074556275
CTSG	0.77397603162912	0.307309558626945	0.414914499246883
SLC28A3	0.77397603162912	0.307309558626945	0.414914499246883
TMEM222	0.659004020269786	0.307611096461637	0.415294826100401
ARMC10	0.827918145616847	0.307792189989077	0.415504508401688
LPAR6	0.658259795155256	0.3078061210572	0.415504508401688
MCFD2	0.764477072419178	0.307880934570931	0.415578690371626
SPOCK1	0.998569718692425	0.307937885465452	0.415628753305602
LRRC8C	0.758609419063753	0.307967091319595	0.415641364266613
CLCN7	0.750754914075	0.308092565371387	0.415783891587879
DEPTOR	0.815579978223253	0.308119642185385	0.415793617873951
CLEC14A	-0.648000349031912	0.308206386807859	0.415883856741117
CRHBP	-1.32377755101576	0.308283972306824	0.415961725739416
ZSCAN5B	0.838191057609919	0.308509337416633	0.416222991016227
GALNTL1	0.799956034041375	0.308517385723631	0.416222991016227
SEPW1	-0.647033883567889	0.308584530571476	0.416281082068769
FAM153A	-1.23623065010317	0.308600230628539	0.416281082068769
UNQ6975	-0.892690635037546	0.308663518698954	0.416304503994546
C1orf194	0.726728097583062	0.308667795220164	0.416304503994546
ACADM	0.654961983168905	0.308677276306001	0.416304503994546
LOC151484	0.812424915254012	0.309088726887373	0.41683255132082
MYZAP	0.717219851242195	0.309139034477743	0.41687352980289
PEAK1	0.738199386813745	0.309411536035627	0.417214111932569
YPEL5	0.833713837759332	0.309530542043872	0.41734768832539
GPCPD1	0.74872255891988	0.309576475305081	0.417356244752638
CRAT	0.658421537119535	0.309576776787271	0.417356244752638
ZNHIT2	0.740620174107546	0.309770543890393	0.417590289171769
PDGFRL	-0.764441764478084	0.30979029193838	0.417590289171769
SV2B	-1.28841656317182	0.3098822911101	0.417683135778951
PMM1	0.715413876635845	0.30994071346617	0.417683135778951
MZT1	0.8088188728594	0.309956584120351	0.417683135778951
RSG1	0.659345383429876	0.309965647986409	0.417683135778951
SNORD115-20	0.723308333814104	0.309965862831455	0.417683135778951
TLN2	0.968297631838533	0.309978930452409	0.417683135778951
NSRP1	0.667463311812929	0.310061401882586	0.417767361779345
RAB1B	0.692008754359793	0.310125243520593	0.417826477331441
C12orf44	0.773087940947133	0.310437266553046	0.418183506286621
KANK3	0.630275891468685	0.310449696276333	0.418183506286621
PARK7	0.667857520507014	0.31045019450266	0.418183506286621
SEC16B	-0.873728384519326	0.310527043246877	0.41826009957416
SLC25A27	0.984348532679721	0.310594636965961	0.418324217876662
LOC100506874	0.712501174583312	0.310689752736426	0.418425393600364
GSTO1	-0.75218315780385	0.310713670484393	0.418430675626257
SURF2	0.703945474735262	0.310963489429225	0.418740153140024
FIGF	-0.912321864722068	0.311067214558636	0.418852875095169
CYFIP2	0.857268873146321	0.311173868768458	0.418969526306058
FRMPD1	-0.769342404158381	0.311239314990884	0.419030682976211
LOC100131551	-1.0532904455928	0.311277670460146	0.419055361042782
PRPS1	0.804869885997755	0.311500483531955	0.419294646601991
C4orf26	1.07167096365695	0.31151046946671	0.419294646601991
OMD	-0.915960462893891	0.311531985393571	0.419294646601991
SLPI	-1.41688356045932	0.311535561758948	0.419294646601991
RARA	0.735328942634508	0.311661678345065	0.419437409547162
EGLN2	0.81352419712866	0.31185597325468	0.419671327610932
SGSM1	0.950681897748412	0.311875600481583	0.419671327610932
EEF1A2	1.05847408398759	0.311952448106472	0.419747744925156
C3orf18	0.672362221003651	0.312021219994271	0.419813286799981
MNAT1	0.674155834039756	0.312181551935002	0.42000200307264
CXorf68	0.773976031629121	0.312372717814716	0.420124139918424
LGALS9B	-0.773976031629121	0.312372717814716	0.420124139918424
PSG2	0.77397603162912	0.312372717814717	0.420124139918424
IGFL3	0.773976031629121	0.312372717814716	0.420124139918424
FAM157B	0.77397603162912	0.312372717814717	0.420124139918424
ANKRD33	-0.935784974019201	0.312554330243155	0.420314370199104
HIST1H4B	0.935784974019201	0.312554330243155	0.420314370199104
MKKS	0.803038000554891	0.312666818342568	0.42043862232596
ACP6	0.705254920867014	0.313235162024931	0.421158853905487
MESTIT1	-0.750132526718621	0.313242683847128	0.421158853905487
LYZ	-0.856340318950711	0.313320765492575	0.421236770876814
POLR3H	0.676048624979291	0.313546214764885	0.421512790066169
NUDT16	0.663907919943747	0.313877926621833	0.421931617684106
KCNC1	1.05376997438315	0.314177833416153	0.422307640163568
SLC35C2	0.654638755720588	0.314426651258619	0.42259684024507
ATG2A	0.731552706900576	0.314433374874116	0.42259684024507
DDX24	0.920533631218989	0.314467077553065	0.422614993569805
SFTPB	0.653119338500885	0.314515347993407	0.422652721044827
C16orf5	-0.736779851263631	0.314619520302644	0.422765561025694
LOC338739	0.712501174583312	0.3146663999217	0.422800183198668
CDC42EP2	0.825375219509962	0.314697694713084	0.422800183198668
ADRBK1	0.743093485298835	0.314705899527021	0.422800183198668
RAB7A	0.749479201351981	0.314915869926611	0.423038678905862
MIR4754	-0.861654166907052	0.314928546293805	0.423038678905862
HSP90AA4P	-1.2054465329825	0.31494406855942	0.423038678905862
GMPPA	0.688313603643758	0.314992251686557	0.423076242541264
GFM1	0.725804655202394	0.315032312996898	0.423076276644153
SLC19A1	0.664196302988592	0.315032712542732	0.423076276644153
ARSA	0.696564739505743	0.315135418601185	0.423187048042636
UBLCP1	0.85807094062319	0.315240018955782	0.423300348862211
ZNF563	0.890726578188646	0.315272258673914	0.423316476420297
DYNC2LI1	0.788042694444654	0.315336187723177	0.423356040233482
PACRG	-0.774300907843727	0.315342186711234	0.423356040233482
LINC00315	0.861654166907053	0.315396775355789	0.423402163272725
C9orf167	0.616292157219034	0.315455957476892	0.42345444647902
JMJD5	0.771007607875564	0.315561093639042	0.423542336763738
WWP1	0.811231715128164	0.31556191209421	0.423542336763738
CRHR1	0.792878675548574	0.315725913024489	0.423735278088152
HEY1	0.732694363328473	0.31594018301662	0.423802517463686
GORASP1	0.700120063915823	0.316041442180002	0.423802517463686
C4orf33	0.732281694870242	0.316085195211994	0.423802517463686
C3orf37	0.777174533163199	0.31617692178115	0.423802517463686
LOC139201	0.803219773184093	0.316249358160582	0.423802517463686
PSD4	0.628559677087524	0.316259724700202	0.423802517463686
PGA3	0.723308333814104	0.316379832956314	0.423802517463686
TSNAX-DISC1	-0.723308333814104	0.316379832956314	0.423802517463686
LOC100144597	0.723308333814104	0.316379832956314	0.423802517463686
LOC389458	0.723308333814104	0.316379832956314	0.423802517463686
ETFDH	0.630040587143062	0.316634209585968	0.423802517463686
LOC644838	0.861654166907052	0.316675566331237	0.423802517463686
LOC285375	-0.672640635999087	0.316705790804673	0.423802517463686
ASAP3	0.673721583992995	0.316710510190348	0.423802517463686
CASP8	0.698745512252575	0.31673574431874	0.423802517463686
COX7A2	0.663519524909015	0.316756351119675	0.423802517463686
CISD2	0.780935340759775	0.316761670274712	0.423802517463686
PTTG2	-0.810986469092035	0.316803191819969	0.423802517463686
C19orf35	-0.656750885535316	0.316842348950082	0.423802517463686
SNORD114-6	0.805012499759614	0.316899163754898	0.423802517463686
MIR199A1	0.805012499759614	0.316899163754898	0.423802517463686
C1RL	0.780105962413705	0.317182071350032	0.423802517463686
PDK2	-0.678992849336593	0.317207352145309	0.423802517463686
RIC3	0.811745398593078	0.317211058692073	0.423802517463686
FRMPD2P1	-1.45669845911596	0.317295933024885	0.423802517463686
AP3B1	0.66278858464786	0.317303926573023	0.423802517463686
RELB	-0.730036795046035	0.317328624240675	0.423802517463686
LOC647979	0.795634100061722	0.317353924169087	0.423802517463686
SPAG16	0.647921004884014	0.31744880609961	0.423802517463686
MIR940	0.642972300646173	0.317475284477782	0.423802517463686
NKX2-3	0.773976031629121	0.317639237498827	0.423802517463686
OR56A5	0.773976031629121	0.317639237498827	0.423802517463686
OR5B12	0.773976031629121	0.317639237498827	0.423802517463686
MYEOV	0.773976031629121	0.317639237498827	0.423802517463686
FAM55A	0.773976031629121	0.317639237498827	0.423802517463686
MIR15A	0.773976031629121	0.317639237498827	0.423802517463686
RPL3L	0.773976031629121	0.317639237498827	0.423802517463686
SLC35G3	0.773976031629121	0.317639237498827	0.423802517463686
MIR150	0.773976031629121	0.317639237498827	0.423802517463686
LOC442028	0.773976031629121	0.317639237498827	0.423802517463686
TRIM43	0.773976031629121	0.317639237498827	0.423802517463686
LOC84931	0.773976031629121	0.317639237498827	0.423802517463686
LOC149950	0.773976031629121	0.317639237498827	0.423802517463686
LINC00479	0.773976031629121	0.317639237498827	0.423802517463686
PIWIL3	0.773976031629121	0.317639237498827	0.423802517463686
MIR3909	0.773976031629121	0.317639237498827	0.423802517463686
ZFP42	0.773976031629121	0.317639237498827	0.423802517463686
OLIG3	0.773976031629121	0.317639237498827	0.423802517463686
ATP6V0D2	0.773976031629121	0.317639237498827	0.423802517463686
IFNA16	0.773976031629121	0.317639237498827	0.423802517463686
PPP1R2P9	0.773976031629121	0.317639237498827	0.423802517463686
ITIH6	0.773976031629121	0.317639237498827	0.423802517463686
IL22RA1	-0.77397603162912	0.317639237498827	0.423802517463686
C1orf210	-0.77397603162912	0.317639237498827	0.423802517463686
C1orf185	-0.77397603162912	0.317639237498827	0.423802517463686
IL23R	0.773976031629121	0.317639237498827	0.423802517463686
SMCP	-0.77397603162912	0.317639237498827	0.423802517463686
TUBAL3	-0.77397603162912	0.317639237498827	0.423802517463686
MMP26	-0.77397603162912	0.317639237498827	0.423802517463686
OR52A1	-0.77397603162912	0.317639237498827	0.423802517463686
MIR192	-0.77397603162912	0.317639237498827	0.423802517463686
FOLR3	-0.77397603162912	0.317639237498827	0.423802517463686
TRIM49	0.773976031629121	0.317639237498827	0.423802517463686
OR8D1	-0.77397603162912	0.317639237498827	0.423802517463686
KRT84	-0.77397603162912	0.317639237498827	0.423802517463686
LINC00485	-0.77397603162912	0.317639237498827	0.423802517463686
SERPINA11	-0.77397603162912	0.317639237498827	0.423802517463686
KRT16P2	-0.77397603162912	0.317639237498827	0.423802517463686
GIP	-0.77397603162912	0.317639237498827	0.423802517463686
LOC100505474	-0.77397603162912	0.317639237498827	0.423802517463686
EMR1	-0.77397603162912	0.317639237498827	0.423802517463686
MUC16	-0.77397603162912	0.317639237498827	0.423802517463686
FAM187B	-0.77397603162912	0.317639237498827	0.423802517463686
REG1B	-0.77397603162912	0.317639237498827	0.423802517463686
ICOS	-0.77397603162912	0.317639237498827	0.423802517463686
DYTN	-0.77397603162912	0.317639237498827	0.423802517463686
MYL1	-0.77397603162912	0.317639237498827	0.423802517463686
ALPPL2	-0.77397603162912	0.317639237498827	0.423802517463686
CST9L	-0.77397603162912	0.317639237498827	0.423802517463686
WFDC11	0.773976031629121	0.317639237498827	0.423802517463686
LINC00114	-0.77397603162912	0.317639237498827	0.423802517463686
IQCF6	0.773976031629121	0.317639237498827	0.423802517463686
MUC17	-0.77397603162912	0.317639237498827	0.423802517463686
DEFA6	-0.77397603162912	0.317639237498827	0.423802517463686
IFNA6	-0.77397603162912	0.317639237498827	0.423802517463686
LINC00256B	-0.77397603162912	0.317639237498827	0.423802517463686
GLT6D1	-0.77397603162912	0.317639237498827	0.423802517463686
P2RY8	-0.77397603162912	0.317639237498827	0.423802517463686
FAM9A	-0.77397603162912	0.317639237498827	0.423802517463686
FAM47C	0.773976031629121	0.317639237498827	0.423802517463686
PAGE2B	-0.77397603162912	0.317639237498827	0.423802517463686
MIR766	0.773976031629121	0.317639237498827	0.423802517463686
MTERFD3	0.71408094242292	0.317801322634779	0.42399174226684
MSRB2	0.642660112211289	0.317973855264205	0.424194880483154
BDH1	-0.703156005204713	0.318029542431328	0.424242124365268
MOV10	0.685582769306829	0.318068181610089	0.424266622155324
SIRT5	0.740454230549284	0.318092680768557	0.424272256852752
SCNN1D	0.72270587524116	0.318187707680321	0.424371954806782
FAM69C	-0.761690873003903	0.318254039117884	0.424433370886549
TNFSF9	-1.0079553811927	0.318383762820784	0.424579315625014
SUSD4	-0.92667421030368	0.318455079399314	0.424615440903302
TSPAN3	0.669119665877856	0.318455406524427	0.424615440903302
PTK2	0.743044574888072	0.318471726320239	0.424615440903302
CBR3	-0.712135611398117	0.318596945210733	0.424755331006613
SCYL1	0.740707013920541	0.318646969233496	0.424794959430474
LINC00515	-0.660149067526199	0.318769013677323	0.424930588623497
IL13RA1	-0.652092242768945	0.318827347830485	0.424965080275321
BTBD17	0.879948651528282	0.31883550417292	0.424965080275321
HEPHL1	1.35183906903834	0.318894635940522	0.425016823876911
CADM2	0.908340755268858	0.318968653240519	0.425088398784301
NGEF	-1.02372009516937	0.319006272010487	0.425111459472168
PLEK	0.651644221469933	0.319057434870926	0.425152565085902
KCNJ3	1.39191222205508	0.319132036590299	0.425213664158126
GJB5	-0.940386907194211	0.319155829377592	0.425213664158126
AGAP3	0.74621169729409	0.319173716967093	0.425213664158126
PROC	0.846210481447328	0.31918456640523	0.425213664158126
FURIN	0.753483688803844	0.3195588220214	0.425643826381708
TMEM9	0.670531081501739	0.319564564534219	0.425643826381708
TMEM26	-0.842831849687375	0.319568486871978	0.425643826381708
RAB9A	0.662396676695889	0.319771860716091	0.425887599118185
HIATL1	0.669078874301197	0.31982076100857	0.425925618587497
PLOD1	0.634747627178383	0.319893117244516	0.425994868999538
CLIC6	0.786631981695461	0.319978503937614	0.426081461877093
ATP1A3	1.24446481283109	0.320025208227441	0.426116537755627
DNAJC6	1.16781292937441	0.320322667541595	0.426485470571701
SLC27A6	1.01581644837584	0.320510238793005	0.426708058085152
LOC643339	0.912321864722068	0.320689554826978	0.426919627476897
TFF3	0.690129775963799	0.320711069395346	0.426921109298156
